27/11/2021 6:55:16 PM,Loaded Scene 3
27/11/2021 6:55:16 PM,User Location x: -19.66506 y: -12.65
27/11/2021 6:55:19 PM,User Location x: -19.66506 y: -12.65
27/11/2021 6:55:20 PM,Spawned Normal Car!
27/11/2021 6:55:22 PM,User Location x: -20.12327 y: -17.06293
27/11/2021 6:55:23 PM,Rain Ended
27/11/2021 6:55:24 PM,User Location x: -20.1018 y: -17.55265
27/11/2021 6:55:27 PM,User Location x: -18.43976 y: -20.77122
27/11/2021 6:55:27 PM,Spawned Normal Car!
27/11/2021 6:55:29 PM,User Location x: -18.43976 y: -20.77122
27/11/2021 6:55:30 PM,Leaving Scene 3!
####################,###################
####################,###################
27/11/2021 6:55:58 PM,Loaded Scene 3
27/11/2021 6:55:58 PM,User Location x: -19.66506 y: -12.65
27/11/2021 6:56:01 PM,User Location x: -17.06448 y: -13.05923
27/11/2021 6:56:01 PM,Rain Ended
27/11/2021 6:56:02 PM,Spawned Normal Car!
27/11/2021 6:56:03 PM,Spawned Auto Car!
27/11/2021 6:56:03 PM,User Location x: -16.99926 y: -13.36345
27/11/2021 6:56:06 PM,User Location x: -19.61629 y: -22.82768
27/11/2021 6:56:08 PM,User Location x: -19.61629 y: -22.82768
27/11/2021 6:56:11 PM,User Location x: -19.61629 y: -22.82768
27/11/2021 6:56:13 PM,User Location x: -19.61629 y: -22.82768
27/11/2021 6:56:16 PM,User Location x: -19.61629 y: -22.82768
27/11/2021 6:56:18 PM,User Location x: -19.61629 y: -22.82768
27/11/2021 6:56:21 PM,User Location x: -19.61629 y: -22.82768
27/11/2021 6:56:23 PM,User Location x: -18.99044 y: -22.65864
27/11/2021 6:56:24 PM,Spawned Normal Car!
27/11/2021 6:56:26 PM,User Location x: -20.67586 y: -31.28529
27/11/2021 6:56:27 PM,Spawned Normal Car!
27/11/2021 6:56:28 PM,Spawned Normal Car!
27/11/2021 6:56:28 PM,Spawned Normal Car!
27/11/2021 6:56:28 PM,User Location x: -19.21335 y: -30.38316
27/11/2021 6:56:30 PM,Spawned Normal Car!
27/11/2021 6:56:30 PM,Spawned Normal Car!
27/11/2021 6:56:30 PM,Spawned Normal Car!
27/11/2021 6:56:31 PM,Spawned Normal Car!
27/11/2021 6:56:31 PM,Spawned Normal Car!
27/11/2021 6:56:31 PM,User Location x: -19.21335 y: -30.38316
27/11/2021 6:56:31 PM,Spawned Normal Car!
27/11/2021 6:56:31 PM,Spawned Normal Car!
27/11/2021 6:56:31 PM,Spawned Normal Car!
27/11/2021 6:56:33 PM,User Location x: -19.21335 y: -30.38316
27/11/2021 6:56:34 PM,Spawned Normal Car!
27/11/2021 6:56:34 PM,Spawned Normal Car!
27/11/2021 6:56:35 PM,Spawned Normal Car!
27/11/2021 6:56:36 PM,User Location x: -19.21335 y: -30.38316
27/11/2021 6:56:36 PM,Spawned Normal Car!
27/11/2021 6:56:37 PM,Spawned Normal Car!
27/11/2021 6:56:37 PM,Spawned Normal Car!
27/11/2021 6:56:37 PM,Spawned Normal Car!
27/11/2021 6:56:37 PM,Spawned Normal Car!
27/11/2021 6:56:38 PM,Spawned Normal Car!
27/11/2021 6:56:38 PM,Spawned Normal Car!
27/11/2021 6:56:38 PM,Spawned Normal Car!
27/11/2021 6:56:38 PM,Spawned Normal Car!
27/11/2021 6:56:38 PM,User Location x: -19.21335 y: -30.38316
27/11/2021 6:56:39 PM,Spawned Normal Car!
27/11/2021 6:56:39 PM,Spawned Normal Car!
27/11/2021 6:56:39 PM,Spawned Normal Car!
27/11/2021 6:56:40 PM,Spawned Normal Car!
27/11/2021 6:56:40 PM,Spawned Normal Car!
27/11/2021 6:56:40 PM,Spawned Normal Car!
27/11/2021 6:56:40 PM,Spawned Normal Car!
27/11/2021 6:56:41 PM,Spawned Normal Car!
27/11/2021 6:56:41 PM,Spawned Normal Car!
27/11/2021 6:56:41 PM,User Location x: -19.21335 y: -30.38316
27/11/2021 6:56:41 PM,Spawned Normal Car!
27/11/2021 6:56:41 PM,Spawned Normal Car!
27/11/2021 6:56:42 PM,Spawned Normal Car!
27/11/2021 6:56:42 PM,Spawned Normal Car!
27/11/2021 6:56:43 PM,User Location x: -19.21335 y: -30.38316
27/11/2021 6:56:44 PM,Leaving Scene 3!
####################,###################
####################,###################
27/11/2021 6:57:21 PM,Loaded Scene 3
27/11/2021 6:57:21 PM,User Location x: -19.66506 y: -12.65
27/11/2021 6:57:24 PM,User Location x: -20.37445 y: -17.17344
27/11/2021 6:57:24 PM,Spawned Normal Car!
27/11/2021 6:57:26 PM,User Location x: -20.14658 y: -31.60696
27/11/2021 6:57:27 PM,Spawned Normal Car!
27/11/2021 6:57:27 PM,Spawned Normal Car!
27/11/2021 6:57:28 PM,Spawned Normal Car!
27/11/2021 6:57:28 PM,Spawned Normal Car!
27/11/2021 6:57:28 PM,Spawned Normal Car!
27/11/2021 6:57:29 PM,User Location x: -20.14658 y: -31.60696
27/11/2021 6:57:31 PM,User Location x: -19.78259 y: -31.35778
27/11/2021 6:57:34 PM,User Location x: -18.58092 y: -33.87353
27/11/2021 6:57:36 PM,User Location x: -13.8184 y: -35.78629
27/11/2021 6:57:39 PM,User Location x: -17.90882 y: -31.52516
27/11/2021 6:57:41 PM,User Location x: -19.70121 y: -30.80798
27/11/2021 6:57:42 PM,Spawned Auto Car!
27/11/2021 6:57:44 PM,User Location x: -19.05973 y: -31.32559
27/11/2021 6:57:46 PM,User Location x: -18.27599 y: -31.96368
27/11/2021 6:57:49 PM,User Location x: -14.72364 y: -36.00299
27/11/2021 6:57:51 PM,User Location x: -14.33398 y: -36.00775
27/11/2021 6:57:54 PM,User Location x: -17.30299 y: -36.48818
27/11/2021 6:57:56 PM,Leaving Scene 3!
####################,###################
####################,###################
27/11/2021 7:02:25 PM,Loaded Scene 1
27/11/2021 7:02:25 PM,User Location x: -16.42 y: -10.30469
27/11/2021 7:02:28 PM,User Location x: -16.42 y: -10.30469
27/11/2021 7:02:30 PM,Leaving Scene 1!
####################,###################
####################,###################
27/11/2021 7:03:07 PM,Loaded Scene 1
27/11/2021 7:03:07 PM,User Location x: -16.42 y: -10.30469
27/11/2021 7:03:10 PM,User Location x: -16.42 y: -10.30469
27/11/2021 7:03:11 PM,Leaving Scene 1!
####################,###################
####################,###################
27/11/2021 7:03:27 PM,Loaded Scene 1
27/11/2021 7:03:27 PM,User Location x: -16.42 y: -10.30469
27/11/2021 7:03:29 PM,Spawned Normal Car!
27/11/2021 7:03:30 PM,User Location x: -16.42 y: -10.30469
27/11/2021 7:03:32 PM,User Location x: -14.34858 y: 7.803419
27/11/2021 7:03:35 PM,User Location x: -13.50963 y: 12.43465
27/11/2021 7:03:36 PM,Leaving Scene 1!
####################,###################
####################,###################
27/11/2021 7:06:55 PM,Loaded Scene 2
27/11/2021 7:06:55 PM,User Location x: -5 y: 7
27/11/2021 7:06:58 PM,Spawned Normal Car!
27/11/2021 7:06:59 PM,User Location x: 0.006694627 y: 9.277178
27/11/2021 7:07:01 PM,Spawned Normal Car!
27/11/2021 7:07:01 PM,User Location x: 8.358891 y: -6.663919
27/11/2021 7:07:03 PM,Leaving Scene 2!
####################,###################
####################,###################
27/11/2021 7:18:48 PM,Loaded Scene 6
27/11/2021 7:18:48 PM,User Location x: -1.028026 y: -42.7571
27/11/2021 7:18:51 PM,Spawned Normal Car!
27/11/2021 7:18:51 PM,User Location x: -1.367809 y: -41.8733
27/11/2021 7:18:51 PM,Spawned Normal Car!
27/11/2021 7:18:52 PM,Spawned Normal Car!
27/11/2021 7:18:53 PM,Spawned Normal Car!
27/11/2021 7:18:53 PM,Spawned Normal Car!
27/11/2021 7:18:53 PM,Spawned Normal Car!
27/11/2021 7:18:53 PM,User Location x: -1.367809 y: -41.8733
27/11/2021 7:18:54 PM,Spawned Normal Car!
27/11/2021 7:18:54 PM,Spawned Normal Car!
27/11/2021 7:18:54 PM,Spawned Normal Car!
27/11/2021 7:18:54 PM,Spawned Normal Car!
27/11/2021 7:18:55 PM,Spawned Normal Car!
27/11/2021 7:18:55 PM,Spawned Normal Car!
27/11/2021 7:18:55 PM,Spawned Normal Car!
27/11/2021 7:18:56 PM,Spawned Normal Car!
27/11/2021 7:18:56 PM,User Location x: -1.367808 y: -41.8733
27/11/2021 7:18:57 PM,Rain Ended
27/11/2021 7:18:58 PM,User Location x: -1.367808 y: -41.8733
27/11/2021 7:18:59 PM,Spawned Normal Car!
27/11/2021 7:19:00 PM,Spawned Normal Car!
27/11/2021 7:19:00 PM,Spawned Normal Car!
27/11/2021 7:19:01 PM,User Location x: -1.367807 y: -41.8733
27/11/2021 7:19:03 PM,User Location x: -1.481994 y: -41.27469
27/11/2021 7:19:06 PM,User Location x: -2.766448 y: -36.33284
27/11/2021 7:19:07 PM,Leaving Scene 6!
####################,###################
####################,###################
27/11/2021 7:25:10 PM,Loaded Scene 1
27/11/2021 7:25:10 PM,User Location x: -15.96 y: -8.98
27/11/2021 7:25:11 PM,Leaving Scene 1!
####################,###################
####################,###################
27/11/2021 7:25:11 PM,Loaded Scene 2
27/11/2021 7:25:11 PM,User Location x: -4.5 y: 9.36
27/11/2021 7:25:12 PM,Leaving Scene 2!
####################,###################
####################,###################
27/11/2021 7:25:13 PM,Loaded Scene 3
27/11/2021 7:25:13 PM,User Location x: -19.81 y: -9.58
27/11/2021 7:25:14 PM,Leaving Scene 3!
####################,###################
####################,###################
